Image_Metadata_Well,Image_Metadata_Plate,Mouse,Plate_Number,Marker,Genotype,DaysIV,Cell_Type,Trt
F5,2010.03.24.21.25.22,9539,Plate 50,GluR1,A,21,C,No
G5,2010.03.24.21.25.22,9539,Plate 50,GluR1,A,21,C,No
B6,2010.03.24.21.25.22,9539,Plate 50,GluR2,A,21,C,No
C6,2010.03.24.21.25.22,9539,Plate 50,GluR2,A,21,C,No
D6,2010.03.24.21.25.22,9539,Plate 50,GluR2,A,21,C,No
E6,2010.03.24.21.25.22,9539,Plate 50,GluR2,A,21,C,No
F6,2010.03.24.21.25.22,9539,Plate 50,GluR2,A,21,C,No
G6,2010.03.24.21.25.22,9539,Plate 50,GluR2,A,21,C,No
B4,2010.03.24.21.25.22,9539,Plate 50,PSD,A,21,C,No
C4,2010.03.24.21.25.22,9539,Plate 50,PSD,A,21,C,No
D4,2010.03.24.21.25.22,9539,Plate 50,PSD,A,21,C,No
E4,2010.03.24.21.25.22,9539,Plate 50,PSD,A,21,C,No
F4,2010.03.24.21.25.22,9539,Plate 50,PSD,A,21,C,No
G4,2010.03.24.21.25.22,9539,Plate 50,PSD,A,21,C,No
B2,2010.03.24.21.25.22,9539,Plate 50,Spino,A,21,C,No
C2,2010.03.24.21.25.22,9539,Plate 50,Spino,A,21,C,No
D2,2010.03.24.21.25.22,9539,Plate 50,Spino,A,21,C,No
E2,2010.03.24.21.25.22,9539,Plate 50,Spino,A,21,C,No
F2,2010.03.24.21.25.22,9539,Plate 50,Spino,A,21,C,No
G2,2010.03.24.21.25.22,9539,Plate 50,Spino,A,21,C,No
B3,2010.03.24.21.25.22,9539,Plate 50,Syn,A,21,C,No
C3,2010.03.24.21.25.22,9539,Plate 50,Syn,A,21,C,No
D3,2010.03.24.21.25.22,9539,Plate 50,Syn,A,21,C,No
E3,2010.03.24.21.25.22,9539,Plate 50,Syn,A,21,C,No
F3,2010.03.24.21.25.22,9539,Plate 50,Syn,A,21,C,No
G3,2010.03.24.21.25.22,9539,Plate 50,Syn,A,21,C,No
B5,2010.03.24.21.56.30,133,Plate 51,GluR1,B,21,H,No
C5,2010.03.24.21.56.30,133,Plate 51,GluR1,B,21,H,No
D5,2010.03.24.21.56.30,133,Plate 51,GluR1,B,21,H,No
E5,2010.03.24.21.56.30,133,Plate 51,GluR1,B,21,H,No
F5,2010.03.24.21.56.30,133,Plate 51,GluR1,B,21,H,No
G5,2010.03.24.21.56.30,133,Plate 51,GluR1,B,21,H,No
B6,2010.03.24.21.56.30,133,Plate 51,GluR2,B,21,H,No
C6,2010.03.24.21.56.30,133,Plate 51,GluR2,B,21,H,No
D6,2010.03.24.21.56.30,133,Plate 51,GluR2,B,21,H,No
E6,2010.03.24.21.56.30,133,Plate 51,GluR2,B,21,H,No
F6,2010.03.24.21.56.30,133,Plate 51,GluR2,B,21,H,No
G6,2010.03.24.21.56.30,133,Plate 51,GluR2,B,21,H,No
B4,2010.03.24.21.56.30,133,Plate 51,PSD,B,21,H,No
C4,2010.03.24.21.56.30,133,Plate 51,PSD,B,21,H,No
D4,2010.03.24.21.56.30,133,Plate 51,PSD,B,21,H,No
E4,2010.03.24.21.56.30,133,Plate 51,PSD,B,21,H,No
F4,2010.03.24.21.56.30,133,Plate 51,PSD,B,21,H,No
G4,2010.03.24.21.56.30,133,Plate 51,PSD,B,21,H,No
B2,2010.03.24.21.56.30,133,Plate 51,Spino,B,21,H,No
C2,2010.03.24.21.56.30,133,Plate 51,Spino,B,21,H,No
D2,2010.03.24.21.56.30,133,Plate 51,Spino,B,21,H,No
E2,2010.03.24.21.56.30,133,Plate 51,Spino,B,21,H,No
F2,2010.03.24.21.56.30,133,Plate 51,Spino,B,21,H,No
G2,2010.03.24.21.56.30,133,Plate 51,Spino,B,21,H,No
B3,2010.03.24.21.56.30,133,Plate 51,Syn,B,21,H,No
C3,2010.03.24.21.56.30,133,Plate 51,Syn,B,21,H,No
D3,2010.03.24.21.56.30,133,Plate 51,Syn,B,21,H,No
E3,2010.03.24.21.56.30,133,Plate 51,Syn,B,21,H,No
F3,2010.03.24.21.56.30,133,Plate 51,Syn,B,21,H,No
G3,2010.03.24.21.56.30,133,Plate 51,Syn,B,21,H,No
B8,2010.03.24.21.56.30,no,Plate 51,GluR1,A,21,H,No
C8,2010.03.24.21.56.30,no,Plate 51,GluR1,A,21,H,No
D8,2010.03.24.21.56.30,no,Plate 51,GluR1,A,21,H,No
E8,2010.03.24.21.56.30,no,Plate 51,GluR1,A,21,H,No
F8,2010.03.24.21.56.30,no,Plate 51,GluR1,A,21,H,No
G8,2010.03.24.21.56.30,no,Plate 51,GluR1,A,21,H,No
B7,2010.03.24.21.56.30,no,Plate 51,GluR2,A,21,H,No
C7,2010.03.24.21.56.30,no,Plate 51,GluR2,A,21,H,No
D7,2010.03.24.21.56.30,no,Plate 51,GluR2,A,21,H,No
E7,2010.03.24.21.56.30,no,Plate 51,GluR2,A,21,H,No
F7,2010.03.24.21.56.30,no,Plate 51,GluR2,A,21,H,No
G7,2010.03.24.21.56.30,no,Plate 51,GluR2,A,21,H,No
B9,2010.03.24.21.56.30,no,Plate 51,PSD,A,21,H,No
C9,2010.03.24.21.56.30,no,Plate 51,PSD,A,21,H,No
D9,2010.03.24.21.56.30,no,Plate 51,PSD,A,21,H,No
E9,2010.03.24.21.56.30,no,Plate 51,PSD,A,21,H,No
F9,2010.03.24.21.56.30,no,Plate 51,PSD,A,21,H,No
G9,2010.03.24.21.56.30,no,Plate 51,PSD,A,21,H,No
B11,2010.03.24.21.56.30,no,Plate 51,Spino,A,21,H,No
C11,2010.03.24.21.56.30,no,Plate 51,Spino,A,21,H,No
D11,2010.03.24.21.56.30,no,Plate 51,Spino,A,21,H,No
E11,2010.03.24.21.56.30,no,Plate 51,Spino,A,21,H,No
F11,2010.03.24.21.56.30,no,Plate 51,Spino,A,21,H,No
G11,2010.03.24.21.56.30,no,Plate 51,Spino,A,21,H,No
B10,2010.03.24.21.56.30,no,Plate 51,Syn,A,21,H,No
C10,2010.03.24.21.56.30,no,Plate 51,Syn,A,21,H,No
D10,2010.03.24.21.56.30,no,Plate 51,Syn,A,21,H,No
E10,2010.03.24.21.56.30,no,Plate 51,Syn,A,21,H,No
F10,2010.03.24.21.56.30,no,Plate 51,Syn,A,21,H,No
G10,2010.03.24.21.56.30,no,Plate 51,Syn,A,21,H,No
B8,2010.03.24.22.27.40,133,Plate 52,GluR1,B,21,C,No
C8,2010.03.24.22.27.40,133,Plate 52,GluR1,B,21,C,No
D8,2010.03.24.22.27.40,133,Plate 52,GluR1,B,21,C,No
E8,2010.03.24.22.27.40,133,Plate 52,GluR1,B,21,C,No
F8,2010.03.24.22.27.40,133,Plate 52,GluR1,B,21,C,No
G8,2010.03.24.22.27.40,133,Plate 52,GluR1,B,21,C,No
B7,2010.03.24.22.27.40,133,Plate 52,GluR2,B,21,C,No
C7,2010.03.24.22.27.40,133,Plate 52,GluR2,B,21,C,No
D7,2010.03.24.22.27.40,133,Plate 52,GluR2,B,21,C,No
E7,2010.03.24.22.27.40,133,Plate 52,GluR2,B,21,C,No
F7,2010.03.24.22.27.40,133,Plate 52,GluR2,B,21,C,No
G7,2010.03.24.22.27.40,133,Plate 52,GluR2,B,21,C,No
B9,2010.03.24.22.27.40,133,Plate 52,PSD,B,21,C,No
C9,2010.03.24.22.27.40,133,Plate 52,PSD,B,21,C,No
D9,2010.03.24.22.27.40,133,Plate 52,PSD,B,21,C,No
E9,2010.03.24.22.27.40,133,Plate 52,PSD,B,21,C,No
F9,2010.03.24.22.27.40,133,Plate 52,PSD,B,21,C,No
G9,2010.03.24.22.27.40,133,Plate 52,PSD,B,21,C,No
B11,2010.03.24.22.27.40,133,Plate 52,Spino,B,21,C,No
C11,2010.03.24.22.27.40,133,Plate 52,Spino,B,21,C,No
D11,2010.03.24.22.27.40,133,Plate 52,Spino,B,21,C,No
E11,2010.03.24.22.27.40,133,Plate 52,Spino,B,21,C,No
F11,2010.03.24.22.27.40,133,Plate 52,Spino,B,21,C,No
G11,2010.03.24.22.27.40,133,Plate 52,Spino,B,21,C,No
B10,2010.03.24.22.27.40,133,Plate 52,Syn,B,21,C,No
C10,2010.03.24.22.27.40,133,Plate 52,Syn,B,21,C,No
D10,2010.03.24.22.27.40,133,Plate 52,Syn,B,21,C,No
E10,2010.03.24.22.27.40,133,Plate 52,Syn,B,21,C,No
F10,2010.03.24.22.27.40,133,Plate 52,Syn,B,21,C,No
G10,2010.03.24.22.27.40,133,Plate 52,Syn,B,21,C,No
B5,2010.03.24.22.27.40,no,Plate 52,GluR1,A,21,C,No
C5,2010.03.24.22.27.40,no,Plate 52,GluR1,A,21,C,No
D5,2010.03.24.22.27.40,no,Plate 52,GluR1,A,21,C,No
E5,2010.03.24.22.27.40,no,Plate 52,GluR1,A,21,C,No
F5,2010.03.24.22.27.40,no,Plate 52,GluR1,A,21,C,No
G5,2010.03.24.22.27.40,no,Plate 52,GluR1,A,21,C,No
B6,2010.03.24.22.27.40,no,Plate 52,GluR2,A,21,C,No
C6,2010.03.24.22.27.40,no,Plate 52,GluR2,A,21,C,No
D6,2010.03.24.22.27.40,no,Plate 52,GluR2,A,21,C,No
E6,2010.03.24.22.27.40,no,Plate 52,GluR2,A,21,C,No
F6,2010.03.24.22.27.40,no,Plate 52,GluR2,A,21,C,No
G6,2010.03.24.22.27.40,no,Plate 52,GluR2,A,21,C,No
B4,2010.03.24.22.27.40,no,Plate 52,PSD,A,21,C,No
C4,2010.03.24.22.27.40,no,Plate 52,PSD,A,21,C,No
D4,2010.03.24.22.27.40,no,Plate 52,PSD,A,21,C,No
E4,2010.03.24.22.27.40,no,Plate 52,PSD,A,21,C,No
F4,2010.03.24.22.27.40,no,Plate 52,PSD,A,21,C,No
G4,2010.03.24.22.27.40,no,Plate 52,PSD,A,21,C,No
B2,2010.03.24.22.27.40,no,Plate 52,Spino,A,21,C,No
C2,2010.03.24.22.27.40,no,Plate 52,Spino,A,21,C,No
D2,2010.03.24.22.27.40,no,Plate 52,Spino,A,21,C,No
E2,2010.03.24.22.27.40,no,Plate 52,Spino,A,21,C,No
F2,2010.03.24.22.27.40,no,Plate 52,Spino,A,21,C,No
G2,2010.03.24.22.27.40,no,Plate 52,Spino,A,21,C,No
B3,2010.03.24.22.27.40,no,Plate 52,Syn,A,21,C,No
C3,2010.03.24.22.27.40,no,Plate 52,Syn,A,21,C,No
D3,2010.03.24.22.27.40,no,Plate 52,Syn,A,21,C,No
E3,2010.03.24.22.27.40,no,Plate 52,Syn,A,21,C,No
F3,2010.03.24.22.27.40,no,Plate 52,Syn,A,21,C,No
G3,2010.03.24.22.27.40,no,Plate 52,Syn,A,21,C,No
B5,2010.03.24.22.58.49,765,Plate 53,GluR1,B,21,H,No
C5,2010.03.24.22.58.49,765,Plate 53,GluR1,B,21,H,No
D5,2010.03.24.22.58.49,765,Plate 53,GluR1,B,21,H,No
E5,2010.03.24.22.58.49,765,Plate 53,GluR1,B,21,H,No
F5,2010.03.24.22.58.49,765,Plate 53,GluR1,B,21,H,No
G5,2010.03.24.22.58.49,765,Plate 53,GluR1,B,21,H,No
B6,2010.03.24.22.58.49,765,Plate 53,GluR2,B,21,H,No
C6,2010.03.24.22.58.49,765,Plate 53,GluR2,B,21,H,No
D6,2010.03.24.22.58.49,765,Plate 53,GluR2,B,21,H,No
E6,2010.03.24.22.58.49,765,Plate 53,GluR2,B,21,H,No
F6,2010.03.24.22.58.49,765,Plate 53,GluR2,B,21,H,No
G6,2010.03.24.22.58.49,765,Plate 53,GluR2,B,21,H,No
B4,2010.03.24.22.58.49,765,Plate 53,PSD,B,21,H,No
C4,2010.03.24.22.58.49,765,Plate 53,PSD,B,21,H,No
D4,2010.03.24.22.58.49,765,Plate 53,PSD,B,21,H,No
E4,2010.03.24.22.58.49,765,Plate 53,PSD,B,21,H,No
F4,2010.03.24.22.58.49,765,Plate 53,PSD,B,21,H,No
G4,2010.03.24.22.58.49,765,Plate 53,PSD,B,21,H,No
B2,2010.03.24.22.58.49,765,Plate 53,Spino,B,21,H,No
C2,2010.03.24.22.58.49,765,Plate 53,Spino,B,21,H,No
D2,2010.03.24.22.58.49,765,Plate 53,Spino,B,21,H,No
E2,2010.03.24.22.58.49,765,Plate 53,Spino,B,21,H,No
F2,2010.03.24.22.58.49,765,Plate 53,Spino,B,21,H,No
G2,2010.03.24.22.58.49,765,Plate 53,Spino,B,21,H,No
B3,2010.03.24.22.58.49,765,Plate 53,Syn,B,21,H,No
C3,2010.03.24.22.58.49,765,Plate 53,Syn,B,21,H,No
D3,2010.03.24.22.58.49,765,Plate 53,Syn,B,21,H,No
E3,2010.03.24.22.58.49,765,Plate 53,Syn,B,21,H,No
F3,2010.03.24.22.58.49,765,Plate 53,Syn,B,21,H,No
G3,2010.03.24.22.58.49,765,Plate 53,Syn,B,21,H,No
B8,2010.03.24.22.58.49,1224,Plate 53,GluR1,A,21,H,No
C8,2010.03.24.22.58.49,1224,Plate 53,GluR1,A,21,H,No
D8,2010.03.24.22.58.49,1224,Plate 53,GluR1,A,21,H,No
E8,2010.03.24.22.58.49,1224,Plate 53,GluR1,A,21,H,No
F8,2010.03.24.22.58.49,1224,Plate 53,GluR1,A,21,H,No
G8,2010.03.24.22.58.49,1224,Plate 53,GluR1,A,21,H,No
B7,2010.03.24.22.58.49,1224,Plate 53,GluR2,A,21,H,No
C7,2010.03.24.22.58.49,1224,Plate 53,GluR2,A,21,H,No
D7,2010.03.24.22.58.49,1224,Plate 53,GluR2,A,21,H,No
E7,2010.03.24.22.58.49,1224,Plate 53,GluR2,A,21,H,No
F7,2010.03.24.22.58.49,1224,Plate 53,GluR2,A,21,H,No
G7,2010.03.24.22.58.49,1224,Plate 53,GluR2,A,21,H,No
B9,2010.03.24.22.58.49,1224,Plate 53,PSD,A,21,H,No
C9,2010.03.24.22.58.49,1224,Plate 53,PSD,A,21,H,No
D9,2010.03.24.22.58.49,1224,Plate 53,PSD,A,21,H,No
E9,2010.03.24.22.58.49,1224,Plate 53,PSD,A,21,H,No
F9,2010.03.24.22.58.49,1224,Plate 53,PSD,A,21,H,No
G9,2010.03.24.22.58.49,1224,Plate 53,PSD,A,21,H,No
B11,2010.03.24.22.58.49,1224,Plate 53,Spino,A,21,H,No
C11,2010.03.24.22.58.49,1224,Plate 53,Spino,A,21,H,No
D11,2010.03.24.22.58.49,1224,Plate 53,Spino,A,21,H,No
E11,2010.03.24.22.58.49,1224,Plate 53,Spino,A,21,H,No
F11,2010.03.24.22.58.49,1224,Plate 53,Spino,A,21,H,No
G11,2010.03.24.22.58.49,1224,Plate 53,Spino,A,21,H,No
B10,2010.03.24.22.58.49,1224,Plate 53,Syn,A,21,H,No
C10,2010.03.24.22.58.49,1224,Plate 53,Syn,A,21,H,No
D10,2010.03.24.22.58.49,1224,Plate 53,Syn,A,21,H,No
E10,2010.03.24.22.58.49,1224,Plate 53,Syn,A,21,H,No
F10,2010.03.24.22.58.49,1224,Plate 53,Syn,A,21,H,No
G10,2010.03.24.22.58.49,1224,Plate 53,Syn,A,21,H,No
B8,2010.03.24.23.29.59,765,Plate 54,GluR1,B,21,C,No
C8,2010.03.24.23.29.59,765,Plate 54,GluR1,B,21,C,No
D8,2010.03.24.23.29.59,765,Plate 54,GluR1,B,21,C,No
E8,2010.03.24.23.29.59,765,Plate 54,GluR1,B,21,C,No
F8,2010.03.24.23.29.59,765,Plate 54,GluR1,B,21,C,No
G8,2010.03.24.23.29.59,765,Plate 54,GluR1,B,21,C,No
B7,2010.03.24.23.29.59,765,Plate 54,GluR2,B,21,C,No
C7,2010.03.24.23.29.59,765,Plate 54,GluR2,B,21,C,No
D7,2010.03.24.23.29.59,765,Plate 54,GluR2,B,21,C,No
E7,2010.03.24.23.29.59,765,Plate 54,GluR2,B,21,C,No
F7,2010.03.24.23.29.59,765,Plate 54,GluR2,B,21,C,No
G7,2010.03.24.23.29.59,765,Plate 54,GluR2,B,21,C,No
B9,2010.03.24.23.29.59,765,Plate 54,PSD,B,21,C,No
C9,2010.03.24.23.29.59,765,Plate 54,PSD,B,21,C,No
D9,2010.03.24.23.29.59,765,Plate 54,PSD,B,21,C,No
E9,2010.03.24.23.29.59,765,Plate 54,PSD,B,21,C,No
F9,2010.03.24.23.29.59,765,Plate 54,PSD,B,21,C,No
G9,2010.03.24.23.29.59,765,Plate 54,PSD,B,21,C,No
B11,2010.03.24.23.29.59,765,Plate 54,Spino,B,21,C,No
C11,2010.03.24.23.29.59,765,Plate 54,Spino,B,21,C,No
D11,2010.03.24.23.29.59,765,Plate 54,Spino,B,21,C,No
E11,2010.03.24.23.29.59,765,Plate 54,Spino,B,21,C,No
F11,2010.03.24.23.29.59,765,Plate 54,Spino,B,21,C,No
G11,2010.03.24.23.29.59,765,Plate 54,Spino,B,21,C,No
B10,2010.03.24.23.29.59,765,Plate 54,Syn,B,21,C,No
C10,2010.03.24.23.29.59,765,Plate 54,Syn,B,21,C,No
D10,2010.03.24.23.29.59,765,Plate 54,Syn,B,21,C,No
E10,2010.03.24.23.29.59,765,Plate 54,Syn,B,21,C,No
F10,2010.03.24.23.29.59,765,Plate 54,Syn,B,21,C,No
G10,2010.03.24.23.29.59,765,Plate 54,Syn,B,21,C,No
B5,2010.03.24.23.29.59,1224,Plate 54,GluR1,A,21,C,No
C5,2010.03.24.23.29.59,1224,Plate 54,GluR1,A,21,C,No
D5,2010.03.24.23.29.59,1224,Plate 54,GluR1,A,21,C,No
E5,2010.03.24.23.29.59,1224,Plate 54,GluR1,A,21,C,No
F5,2010.03.24.23.29.59,1224,Plate 54,GluR1,A,21,C,No
G5,2010.03.24.23.29.59,1224,Plate 54,GluR1,A,21,C,No
B6,2010.03.24.23.29.59,1224,Plate 54,GluR2,A,21,C,No
C6,2010.03.24.23.29.59,1224,Plate 54,GluR2,A,21,C,No
D6,2010.03.24.23.29.59,1224,Plate 54,GluR2,A,21,C,No
E6,2010.03.24.23.29.59,1224,Plate 54,GluR2,A,21,C,No
F6,2010.03.24.23.29.59,1224,Plate 54,GluR2,A,21,C,No
G6,2010.03.24.23.29.59,1224,Plate 54,GluR2,A,21,C,No
B4,2010.03.24.23.29.59,1224,Plate 54,PSD,A,21,C,No
C4,2010.03.24.23.29.59,1224,Plate 54,PSD,A,21,C,No
D4,2010.03.24.23.29.59,1224,Plate 54,PSD,A,21,C,No
E4,2010.03.24.23.29.59,1224,Plate 54,PSD,A,21,C,No
F4,2010.03.24.23.29.59,1224,Plate 54,PSD,A,21,C,No
G4,2010.03.24.23.29.59,1224,Plate 54,PSD,A,21,C,No
B2,2010.03.24.23.29.59,1224,Plate 54,Spino,A,21,C,No
C2,2010.03.24.23.29.59,1224,Plate 54,Spino,A,21,C,No
D2,2010.03.24.23.29.59,1224,Plate 54,Spino,A,21,C,No
E2,2010.03.24.23.29.59,1224,Plate 54,Spino,A,21,C,No
F2,2010.03.24.23.29.59,1224,Plate 54,Spino,A,21,C,No
G2,2010.03.24.23.29.59,1224,Plate 54,Spino,A,21,C,No
B3,2010.03.24.23.29.59,1224,Plate 54,Syn,A,21,C,No
C3,2010.03.24.23.29.59,1224,Plate 54,Syn,A,21,C,No
D3,2010.03.24.23.29.59,1224,Plate 54,Syn,A,21,C,No
E3,2010.03.24.23.29.59,1224,Plate 54,Syn,A,21,C,No
F3,2010.03.24.23.29.59,1224,Plate 54,Syn,A,21,C,No
G3,2010.03.24.23.29.59,1224,Plate 54,Syn,A,21,C,No
B8,2010.03.25.00.01.08,772,Plate 55,GluR1,B,21,H,No
C8,2010.03.25.00.01.08,772,Plate 55,GluR1,B,21,H,No
D8,2010.03.25.00.01.08,772,Plate 55,GluR1,B,21,H,No
E8,2010.03.25.00.01.08,772,Plate 55,GluR1,B,21,H,No
F8,2010.03.25.00.01.08,772,Plate 55,GluR1,B,21,H,No
G8,2010.03.25.00.01.08,772,Plate 55,GluR1,B,21,H,No
B7,2010.03.25.00.01.08,772,Plate 55,GluR2,B,21,H,No
C7,2010.03.25.00.01.08,772,Plate 55,GluR2,B,21,H,No
D7,2010.03.25.00.01.08,772,Plate 55,GluR2,B,21,H,No
E7,2010.03.25.00.01.08,772,Plate 55,GluR2,B,21,H,No
F7,2010.03.25.00.01.08,772,Plate 55,GluR2,B,21,H,No
G7,2010.03.25.00.01.08,772,Plate 55,GluR2,B,21,H,No
B9,2010.03.25.00.01.08,772,Plate 55,PSD,B,21,H,No
C9,2010.03.25.00.01.08,772,Plate 55,PSD,B,21,H,No
D9,2010.03.25.00.01.08,772,Plate 55,PSD,B,21,H,No
E9,2010.03.25.00.01.08,772,Plate 55,PSD,B,21,H,No
F9,2010.03.25.00.01.08,772,Plate 55,PSD,B,21,H,No
G9,2010.03.25.00.01.08,772,Plate 55,PSD,B,21,H,No
B11,2010.03.25.00.01.08,772,Plate 55,Spino,B,21,H,No
C11,2010.03.25.00.01.08,772,Plate 55,Spino,B,21,H,No
D11,2010.03.25.00.01.08,772,Plate 55,Spino,B,21,H,No
E11,2010.03.25.00.01.08,772,Plate 55,Spino,B,21,H,No
F11,2010.03.25.00.01.08,772,Plate 55,Spino,B,21,H,No
G11,2010.03.25.00.01.08,772,Plate 55,Spino,B,21,H,No
B10,2010.03.25.00.01.08,772,Plate 55,Syn,B,21,H,No
C10,2010.03.25.00.01.08,772,Plate 55,Syn,B,21,H,No
D10,2010.03.25.00.01.08,772,Plate 55,Syn,B,21,H,No
E10,2010.03.25.00.01.08,772,Plate 55,Syn,B,21,H,No
F10,2010.03.25.00.01.08,772,Plate 55,Syn,B,21,H,No
G10,2010.03.25.00.01.08,772,Plate 55,Syn,B,21,H,No
B5,2010.03.25.00.01.08,21,Plate 55,GluR1,A,21,H,No
C5,2010.03.25.00.01.08,21,Plate 55,GluR1,A,21,H,No
D5,2010.03.25.00.01.08,21,Plate 55,GluR1,A,21,H,No
E5,2010.03.25.00.01.08,21,Plate 55,GluR1,A,21,H,No
F5,2010.03.25.00.01.08,21,Plate 55,GluR1,A,21,H,No
G5,2010.03.25.00.01.08,21,Plate 55,GluR1,A,21,H,No
B6,2010.03.25.00.01.08,21,Plate 55,GluR2,A,21,H,No
C6,2010.03.25.00.01.08,21,Plate 55,GluR2,A,21,H,No
D6,2010.03.25.00.01.08,21,Plate 55,GluR2,A,21,H,No
E6,2010.03.25.00.01.08,21,Plate 55,GluR2,A,21,H,No
F6,2010.03.25.00.01.08,21,Plate 55,GluR2,A,21,H,No
G6,2010.03.25.00.01.08,21,Plate 55,GluR2,A,21,H,No
B4,2010.03.25.00.01.08,21,Plate 55,PSD,A,21,H,No
C4,2010.03.25.00.01.08,21,Plate 55,PSD,A,21,H,No
D4,2010.03.25.00.01.08,21,Plate 55,PSD,A,21,H,No
E4,2010.03.25.00.01.08,21,Plate 55,PSD,A,21,H,No
F4,2010.03.25.00.01.08,21,Plate 55,PSD,A,21,H,No
G4,2010.03.25.00.01.08,21,Plate 55,PSD,A,21,H,No
B2,2010.03.25.00.01.08,21,Plate 55,Spino,A,21,H,No
C2,2010.03.25.00.01.08,21,Plate 55,Spino,A,21,H,No
D2,2010.03.25.00.01.08,21,Plate 55,Spino,A,21,H,No
E2,2010.03.25.00.01.08,21,Plate 55,Spino,A,21,H,No
F2,2010.03.25.00.01.08,21,Plate 55,Spino,A,21,H,No
G2,2010.03.25.00.01.08,21,Plate 55,Spino,A,21,H,No
B3,2010.03.25.00.01.08,21,Plate 55,Syn,A,21,H,No
C3,2010.03.25.00.01.08,21,Plate 55,Syn,A,21,H,No
D3,2010.03.25.00.01.08,21,Plate 55,Syn,A,21,H,No
E3,2010.03.25.00.01.08,21,Plate 55,Syn,A,21,H,No
F3,2010.03.25.00.01.08,21,Plate 55,Syn,A,21,H,No
G3,2010.03.25.00.01.08,21,Plate 55,Syn,A,21,H,No
B5,2010.03.25.00.32.15,772,Plate 56,GluR1,B,21,C,No
C5,2010.03.25.00.32.15,772,Plate 56,GluR1,B,21,C,No
D5,2010.03.25.00.32.15,772,Plate 56,GluR1,B,21,C,No
E5,2010.03.25.00.32.15,772,Plate 56,GluR1,B,21,C,No
F5,2010.03.25.00.32.15,772,Plate 56,GluR1,B,21,C,No
G5,2010.03.25.00.32.15,772,Plate 56,GluR1,B,21,C,No
B6,2010.03.25.00.32.15,772,Plate 56,GluR2,B,21,C,No
C6,2010.03.25.00.32.15,772,Plate 56,GluR2,B,21,C,No
D6,2010.03.25.00.32.15,772,Plate 56,GluR2,B,21,C,No
E6,2010.03.25.00.32.15,772,Plate 56,GluR2,B,21,C,No
F6,2010.03.25.00.32.15,772,Plate 56,GluR2,B,21,C,No
G6,2010.03.25.00.32.15,772,Plate 56,GluR2,B,21,C,No
B4,2010.03.25.00.32.15,772,Plate 56,PSD,B,21,C,No
C4,2010.03.25.00.32.15,772,Plate 56,PSD,B,21,C,No
D4,2010.03.25.00.32.15,772,Plate 56,PSD,B,21,C,No
E4,2010.03.25.00.32.15,772,Plate 56,PSD,B,21,C,No
F4,2010.03.25.00.32.15,772,Plate 56,PSD,B,21,C,No
G4,2010.03.25.00.32.15,772,Plate 56,PSD,B,21,C,No
B2,2010.03.25.00.32.15,772,Plate 56,Spino,B,21,C,No
C2,2010.03.25.00.32.15,772,Plate 56,Spino,B,21,C,No
D2,2010.03.25.00.32.15,772,Plate 56,Spino,B,21,C,No
E2,2010.03.25.00.32.15,772,Plate 56,Spino,B,21,C,No
F2,2010.03.25.00.32.15,772,Plate 56,Spino,B,21,C,No
G2,2010.03.25.00.32.15,772,Plate 56,Spino,B,21,C,No
B3,2010.03.25.00.32.15,772,Plate 56,Syn,B,21,C,No
C3,2010.03.25.00.32.15,772,Plate 56,Syn,B,21,C,No
D3,2010.03.25.00.32.15,772,Plate 56,Syn,B,21,C,No
E3,2010.03.25.00.32.15,772,Plate 56,Syn,B,21,C,No
F3,2010.03.25.00.32.15,772,Plate 56,Syn,B,21,C,No
G3,2010.03.25.00.32.15,772,Plate 56,Syn,B,21,C,No
B8,2010.03.25.00.32.15,21,Plate 56,GluR1,A,21,C,No
C8,2010.03.25.00.32.15,21,Plate 56,GluR1,A,21,C,No
D8,2010.03.25.00.32.15,21,Plate 56,GluR1,A,21,C,No
E8,2010.03.25.00.32.15,21,Plate 56,GluR1,A,21,C,No
F8,2010.03.25.00.32.15,21,Plate 56,GluR1,A,21,C,No
G8,2010.03.25.00.32.15,21,Plate 56,GluR1,A,21,C,No
B7,2010.03.25.00.32.15,21,Plate 56,GluR2,A,21,C,No
C7,2010.03.25.00.32.15,21,Plate 56,GluR2,A,21,C,No
D7,2010.03.25.00.32.15,21,Plate 56,GluR2,A,21,C,No
E7,2010.03.25.00.32.15,21,Plate 56,GluR2,A,21,C,No
F7,2010.03.25.00.32.15,21,Plate 56,GluR2,A,21,C,No
G7,2010.03.25.00.32.15,21,Plate 56,GluR2,A,21,C,No
B9,2010.03.25.00.32.15,21,Plate 56,PSD,A,21,C,No
C9,2010.03.25.00.32.15,21,Plate 56,PSD,A,21,C,No
D9,2010.03.25.00.32.15,21,Plate 56,PSD,A,21,C,No
E9,2010.03.25.00.32.15,21,Plate 56,PSD,A,21,C,No
F9,2010.03.25.00.32.15,21,Plate 56,PSD,A,21,C,No
G9,2010.03.25.00.32.15,21,Plate 56,PSD,A,21,C,No
B11,2010.03.25.00.32.15,21,Plate 56,Spino,A,21,C,No
C11,2010.03.25.00.32.15,21,Plate 56,Spino,A,21,C,No
D11,2010.03.25.00.32.15,21,Plate 56,Spino,A,21,C,No
E11,2010.03.25.00.32.15,21,Plate 56,Spino,A,21,C,No
F11,2010.03.25.00.32.15,21,Plate 56,Spino,A,21,C,No
G11,2010.03.25.00.32.15,21,Plate 56,Spino,A,21,C,No
